vip,title,year,kms,city,province,transmission,price,age,age_sq,year_norm,year_norm_sq,kms_norm,kms_norm_sq,10th Quantile,50th Quantile,90th Quantile,cheap,expensive
29572362,2013 Subaru Outback 2.5i Touring Package,2013,189326,Montreal,QC,Automatic,13477,11,121,0.15,0.0225,189.326,35844.334276,9203.90549688145,12292.8228841997,16420.0066116727,False,False
29567328,2020 Subaru Outback Touring w/ Tan Interior & Eyesight!,2020,50348,Saint John,NB,Automatic,35888,4,16,0.22,0.0484,50.348,2534.921104,29765.1184447351,35760.3499575925,39845.4551925489,False,False
29586060,2016 Subaru Outback 3.6R Touring **LP.AVENTURE**,2016,142386,Boisbriand,QC,Automatic,20965,8,64,0.18,0.0324,142.386,20273.772996,16507.5257919418,20046.7141550699,24206.1025401585,False,False
28942155,2019 Subaru Outback 2.5i CVT,2019,101861,Edmonton,AB,CVT,29488,5,25,0.21,0.0441,101.861,10375.663321,25015.1007261657,29334.5682570302,33194.9414767319,False,False
28848582,"2019 Subaru Outback Limited - AWD, Leather, Nav, Sunroof",2019,127323,Red Deer,AB,Automatic,30497,5,25,0.21,0.0441,127.323,16211.146329,23963.3171030539,27620.8775622129,31222.8308995354,False,False
29257771,2024 Subaru Outback Limited,2024,0,Edmonton,AB,Automatic,46868,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
28733444,2016 Subaru Outback 2.5i Limited Package,2016,162000,Waterloo,ON,Automatic,20990,8,64,0.18,0.0324,162,26244,15705.4418347784,18879.4333156583,22838.7611991333,False,False
26175338,2019 Subaru Outback 3.6R Limited w/ Eyesight! (As good as it gets!),2019,63455,Saint John,NB,Automatic,35888,5,25,0.21,0.0441,63.455,4026.537025,26615.0958390496,32173.5713971184,36422.0842917401,False,False
29546318,2021 Subaru Outback Outdoor XT,2021,66166,Laval,QC,Automatic,35995,3,9,0.23,0.0529,66.166,4377.939556,31862.7901231369,37229.0791667223,40830.175164747,False,False
29257796,2024 Subaru Outback Touring,2024,0,Edmonton,AB,Automatic,42868,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,True,False
29047109,2010 Subaru Outback 3.6R avec Groupe Limité/Multimédia,2010,249000,Rimouski,QC,Automatic,10500,14,196,0.12,0.0144,249,62001,2862.31712628413,6006.63423824518,9703.92662437844,False,True
29241853,2024 Subaru Outback Limited - Leather Seats - Premium Audio,2024,0,Edmonton,AB,Automatic,47902,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
29637054,2008 Subaru Outback,2008,341000,-,SK,,6700,16,256,0.1,0.01,341,116281,-2582.07233857173,1728.73787030162,4446.44972094063,False,True
29283104,2022 Subaru Outback,2022,45000,Saint Peter's,NS,Automatic,35900,2,4,0.24,0.0576,45,2025,35672.431729215,41800.456303219,45260.7663302675,False,False
29444228,2024 Subaru Outback Limited XT,2024,0,Surrey,BC,Automatic,48010,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
29394955,2016 Subaru Outback,2016,149000,Cobden,ON,Automatic,20500,8,64,0.18,0.0324,149,22201,16236.5826169869,19644.1895153475,23736.1737807848,False,False
29036274,2014 Subaru Outback 2.5 limited,2014,195000,-,QC,,12500,10,100,0.16,0.0256,195,38025,10610.784841983,13529.8549730189,17478.9654768954,False,False
29027144,2022 Subaru Outback Convenience EyeSight SIEGES.CHAUFFANTS+CARPLAY,2022,23650,Lachute,QC,Automatic,33971,2,4,0.24,0.0576,23.65,559.3225,36573.2496589594,43592.4854861075,47267.1735189098,True,False
29431955,"2019 Subaru Outback TOURING- AWD, CLOTH, PWR WINDOWS, HEATED SEATS AND MUCH MORE!!",2019,88031,Edmonton,AB,Automatic,33887,5,25,0.21,0.0441,88.031,7749.456961,25589.3854039421,30321.6797368536,34322.0509466212,False,False
29574442,2020 Subaru Outback Premier NAVI+CUIR+TOIT.OUVRANT,2020,57881,Boisbriand,QC,Automatic,38364,4,16,0.22,0.0484,57.881,3350.210161,29448.9229702003,35158.9509717615,39168.215625946,False,False
29403017,2013 Subaru Outback,2013,228000,-,ON,Automatic,9999,11,121,0.15,0.0225,228,51984,7646.46918793323,10443.7564089879,14173.5283080152,False,False
29442911,2024 Subaru Outback Convenience - Heated Seats,2024,0,Edmonton,AB,Automatic,39602,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,True,False
28561410,2020 Subaru Outback Touring w/ Eyesight and Pearl White Paint!,2020,26487,Saint John,NB,Automatic,37488,4,16,0.22,0.0484,26.487,701.561169,30770.8061340964,37742.90784827,42067.735880323,False,False
27092287,2020 Subaru Outback Limited w/ Eyesight and low kms!,2020,55499,Saint John,NB,Automatic,39888,4,16,0.22,0.0484,55.499,3080.139001,29548.8390908275,35347.8473660092,39381.1017333889,False,True
25268647,2018 Subaru Outback AWD SUNROOF H-SEATS LOADED! WE FINANCE ALL CREDIT!,2018,77535,London,ON,Automatic,34495,6,36,0.2,0.04,77.535,6011.676225,23587.0141790241,28719.3726514178,33091.9822051491,False,True
29594655,2020 Subaru Outback Premier XT,2020,48233,Lethbridge,AB,Automatic,41900,4,16,0.22,0.0484,48.233,2326.422289,29854.0074322699,35931.3156151421,40037.7004608507,False,True
28422536,2013 Subaru Outback,2013,187000,-,BC,Automatic,15999,11,121,0.15,0.0225,187,34969,9298.10126288048,12413.9129900957,16564.9343364705,False,False
29540402,2019 Subaru Outback 2.5I Limited,2019,87559,Stratford,ON,Automatic,31950,5,25,0.21,0.0441,87.559,7666.578481,25609.0222073978,30356.067956404,34361.2125701632,False,False
29607999,2022 Subaru Outback Premier XT,2022,25653,Brossard,QC,Automatic,42994,2,4,0.24,0.0576,25.653,658.076409,36488.5237148088,43420.3472318524,47074.9489903928,False,False
29102581,2019 Subaru Outback 3.6R TOURING | LEATHER | NAVI | SUNROOF,2019,84054,Oakville,ON,Automatic,34950,5,25,0.21,0.0441,84.054,7065.074916,25754.9189518033,30612.8738030825,34653.4555991388,False,True
29629161,2015 Subaru Outback Limited,2015,249200,Calgary,AB,Automatic,13500,9,81,0.17,0.0289,249.2,62100.64,10233.1825915952,12787.1246703844,16029.1508860325,False,False
29473675,2021 Subaru Outback Limited - Leather - Navigation - Sunroof,2021,29750,Mississauga,ON,Automatic,40900,3,9,0.23,0.0529,29.75,885.0625,33393.8127250192,40182.8148127484,44150.2370861773,False,False
26560851,2020 Subaru Outback Convenience w/ factory tow package!,2020,69041,Saint John,NB,Automatic,31888,4,16,0.22,0.0484,69.041,4766.659681,28981.6351622128,34289.6027124765,38186.3704578987,False,False
29593804,2018 Subaru Outback,2018,119326,Spruce Grove,AB,Automatic,29897,6,36,0.2,0.04,119.326,14238.694276,21853.2666489798,25766.7281793747,29716.1006683079,False,True
28659317,2011 Subaru Outback,2011,354000,-,BC,,3500,13,169,0.13,0.0169,354,125316,-104.179182706648,4023.84909155266,6596.90503498801,False,False
28325833,2017 Subaru Outback 3.6R wPremier w/Tech Pkg,2017,122000,Montreal,QC,Automatic,24995,7,49,0.19,0.0361,122,14884,19464.0100518219,23382.252065621,27541.3716643085,False,False
29635941,2020 Subaru Outback Premier XT,2020,54427,Laval,QC,Automatic,37995,4,16,0.22,0.0484,54.427,2962.298329,29593.8259498867,35433.2422863134,39477.2905381489,False,False
29632658,2010 Subaru Outback 2.5i Limited AWD Navigation Camera Sunroof Certified,2010,192041,Milton,ON,Automatic,9795,14,196,0.12,0.0144,192.041,36879.745681,5148.66076272251,8589.98984283805,12873.4993755287,False,False
29629282,2020 Subaru Outback 2.5L Touring,2020,33030,Regina,SK,Automatic,38805,4,16,0.22,0.0484,33.03,1090.9809,30494.4087413207,37187.5248759794,41446.6940751511,False,False
29634875,2016 Subaru Outback 3.6R w/Limited Pkg AUT/AC/ CAM/NAV/CUIR/TOIT/DEMAREUR/BLUETOOTH,2016,226815,Montreal,QC,Automatic,14495,8,64,0.18,0.0324,226.815,51445.044225,13085.0979401543,15589.0696134863,18883.6067478914,False,False
28522456,2021 Subaru Outback Touring,2021,39900,-,ON,Automatic,40500,3,9,0.23,0.0529,39.9,1592.01,32965.6109700619,39331.9180917678,43197.4161170207,False,False
29632720,2017 Subaru Outback Touring MAGS+TOIT.OUVRANT+SIEGES.CHAUFF,2017,164213,Boisbriand,QC,Automatic,18465,7,49,0.19,0.0361,164.213,26965.909369,17733.5465644435,20790.5668375031,24519.6354176284,False,False
29644536,2013 Subaru Outback Awd,2013,195123,-,AB,,11500,11,121,0.15,0.0225,195.123,38072.985129,8969.40459246001,11995.9132931279,16063.655730801,False,False
29644448,2010 Subaru Outback Prem,2010,180639,-,ON,Manual,8999,14,196,0.12,0.0144,180.639,32630.448321,5610.63545541134,9187.87782220994,13588.210833032,False,False
29643996,2018 Subaru Outback 2.5i LIMITED w/EYESITE,2018,44772,Halifax,NS,Automatic,35990,6,36,0.2,0.04,44.772,2004.531984,24959.689076684,31287.2291717319,35989.9999999999,False,True
29643945,2021 Subaru Outback Premier XT,2021,69122,London,ON,Automatic,39998,3,9,0.23,0.0529,69.122,4777.850884,31739.1537917479,37001.3730484816,40572.6548236395,False,False
29643297,2013 Subaru Outback 2.5I CONVENIENCE,2013,176391,Barrie,ON,Automatic,11888,11,121,0.15,0.0225,176.391,31113.784881,9728.48920020006,12980.4281864245,17240.0816639424,False,False
29642645,2024 Subaru Outback Wilderness,2024,0,Surrey,BC,Automatic,47510,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
29642610,2024 Subaru Outback Limited XT,2024,0,Surrey,BC,Automatic,45010,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
29642437,2011 Subaru Outback 2.5i Sport,2011,305000,Olds,AB,Manual,5500,13,169,0.13,0.0169,305,93025,1803.81809270413,5139.73883413456,8224.29110961308,False,False
29640082,"2011 Subaru Outback 3.6R, AWD, SUNROOF, CLEAN CARFAX, WELL SERVICED!",2011,227000,Aylmer,ON,Automatic,10995,13,169,0.13,0.0169,227,51529,4895.64260359015,7942.35285985719,11834.4525058183,False,False
29640039,2023 Subaru Outback Limited CVT >>No accident<<,2023,15129,Thornhill,ON,CVT,44985,1,1,0.25,0.0625,15.129,228.886641,40016.3681990925,47392.136135322,50769.0371185052,False,False
29639698,2018 Subaru Outback LIMITED AWD 3.6R TOIT CUIR GPS SEULEMENT 37 300KM,2018,37300,Levis,QC,Automatic,28995,6,36,0.2,0.04,37.3,1391.29,25274.4014365033,31904.007072235,36681.8727225644,False,False
29639635,2013 Subaru Outback 3.6R LIMITED * NAVIGATION * NO ACCIDENTS *,2013,204000,Mississauga,ON,Automatic,10900,11,121,0.15,0.0225,204,41616,8611.02920901539,11554.7484269844,15531.3801394551,False,False
29627656,"2005 Subaru Outback 2.5L, Symmetrical AWD, Automatic, Willow Green Opal, Utility Suv.",2005,260772,Brampton,ON,Automatic,5450,19,361,0.07,0.0049,260.772,68002.035984,-968.523658653161,3019.13828148434,6316.58935290069,False,False
29624508,2019 Subaru Outback 3.6R Limited AWD EYESIGHT NAVI,2019,82180,Saint Jean Sur Richelieu,QC,Automatic,28911,5,25,0.21,0.0441,82.18,6753.5524,25832.9803651559,30751.2231929485,34810.7452131086,False,False
29596113,2022 Subaru Outback PREMIUM |HTD SEATS | DRIVER ASSIST | POWER SUNROOF,2022,23730,Georgetown,ON,Automatic,43950,2,4,0.24,0.0576,23.73,563.1129,36569.8648491314,43585.594330347,47259.4802191551,False,False
29584923,2010 Subaru Outback ***CERTIFIED*** 3.6R LIMITED | LEATHER,2010,183071,Barrie,ON,Automatic,11395,14,196,0.12,0.0144,183.071,33514.991041,5511.97789157686,9058.09063763981,13433.5203695597,False,False
29576183,2020 Subaru Outback Limited,2020,33809,Edmonton,AB,Automatic,42999,4,16,0.22,0.0484,33.809,1143.048481,30461.5327134135,37121.9927320468,41373.3408454121,False,True
29575038,"2022 Subaru Outback Premier XT - Navigation, Toit Ouvrant, Sièges Memo",2022,27898,Laval,QC,Automatic,43491,2,4,0.24,0.0576,27.898,778.298404,36393.6138551575,43228.399490187,46860.4817528657,False,False
29565414,2015 Subaru Outback 3.6R avec,2015,136000,Longueuil,QC,Automatic,18990,9,81,0.17,0.0289,136,18496,14811.8932737756,18576.1720228557,22978.9858700754,False,False
29564345,2011 Subaru Outback 4dr Wgn H4 Auto 2.5i Prem AWP/Pwr Moon,2011,134560,Scarborough,ON,Automatic,10995,13,169,0.13,0.0169,134.56,18106.3936,8646.69916151354,12896.1375189493,17734.6736720365,False,False
29563676,2015 Subaru Outback Automatique -4x4- Garantie 1 AN,2015,185366,Boisbriand,QC,Automatic,13971,9,81,0.17,0.0289,185.366,34360.553956,12797.7682117402,15725.1155822116,19623.8374978612,False,False
29563665,2019 Subaru Outback 3.6R Limited,2019,85393,Montreal,QC,Automatic,28300,5,25,0.21,0.0441,85.393,7291.964449,25699.1666621235,30514.4668959391,34541.5127316304,False,False
29563664,2022 Subaru Outback Limited XT Eyesight,2022,33341,Montreal,QC,Automatic,41800,2,4,0.24,0.0576,33.341,1111.622281,36163.7356705869,42767.3577886132,46344.8133772508,False,False
29555696,2021 Subaru Outback Convenience,2021,36630,Laval,QC,Automatic,31995,3,9,0.23,0.0529,36.63,1341.7569,33103.4396412611,39603.7185126616,43502.0683680848,True,False
29555228,2017 Subaru Outback 3.6R Limited,2017,112415,Winnipeg,MB,Automatic,26995,7,49,0.19,0.0361,112.415,12637.132225,19859.6705990216,24022.164885321,28278.5986910044,False,False
29554552,2010 Subaru Outback 4dr Wgn H4 Auto 2.5i Ltd Pwr Moon-Navigation,2010,186094,Calgary,AB,Automatic,14888,14,196,0.12,0.0144,186.094,34630.976836,5389.43646571803,8898.4723620927,13242.9359669364,False,True
29554457,2024 Subaru Outback LIMITED I HARMAN KARDON I NAVIGATION I MOONROOF,2024,228,London,ON,Automatic,48999,0,0,0.26,0.0676,0.228,0.051984,43892.2940316761,51953.2393588436,55066.7986720429,False,False
29540985,2017 Subaru Outback 3.6R Limited w/Tech Pkg,2017,120156,Halifax,NS,Automatic,26495,7,49,0.19,0.0361,120.156,14437.464336,19540.0501000183,23503.8821275826,27681.7330293906,False,False
29533366,2016 Subaru Outback 2.5i,2016,174437,Newmarket,ON,Automatic,17488,8,64,0.18,0.0324,174.437,30428.266969,15199.0473896866,18180.5730530421,22012.7765409974,False,False
29533354,2019 Subaru Outback 3.6R Limited,2019,57811,Newmarket,ON,Automatic,30488,5,25,0.21,0.0441,57.811,3342.111721,26851.5954943892,32616.5383266748,36921.9233207837,False,False
29521901,2024 Subaru Outback LIMITED I HARMAN KARDON I NAVIGATION I MOONROOF,2024,277,London,ON,Automatic,48999,0,0,0.26,0.0676,0.277,0.076729,43890.208174705,51948.7805608465,55061.8501076995,False,False
29521703,2010 Subaru Outback ***CERTIFIED*** 2.5I PREMIUM | NO ACCIDENTS,2010,142962,Barrie,ON,Automatic,11495,14,196,0.12,0.0144,142.962,20438.133444,7147.38697350658,11355.1299910273,16140.2515462795,False,False
29512818,2019 Subaru Outback BASE,2019,56308,Halifax,NS,Automatic,27700,5,25,0.21,0.0441,56.308,3170.590864,26914.6346822089,32735.6135462203,37056.1363743849,False,False
29512635,2022 Subaru Outback 2.5L Limited,2022,34701,Guelph,ON,Automatic,44900,2,4,0.24,0.0576,34.701,1204.159401,36106.3487995277,42653.1194420324,46216.9196583673,False,False
29490252,2019 Subaru Outback 3.6R Limited AWD,2019,84600,Castlegar,BC,Automatic,34995,5,25,0.21,0.0441,84.6,7157.16,25732.1826217553,30572.7018565448,34607.7644263752,False,True
29483822,2012 Subaru Outback 5DR WGN CVT 2.5I,2012,242943,Barrie,ON,CVT,7888,12,144,0.14,0.0196,242.943,59021.301249,5573.35162617331,8454.63930340237,12120.9582262988,False,False
29476072,2011 Subaru Outback ***CERTIFIED*** 2.5 PREMIUM,2011,153462,Barrie,ON,Automatic,11995,13,169,0.13,0.0169,153.462,23550.585444,7872.02632735518,11739.1837281144,16385.1300051912,False,False
29465491,2023 Subaru Outback Premier XT,2023,52697,Edmonton,AB,Automatic,45988,1,1,0.25,0.0625,52.697,2776.973809,38431.0955483429,44235.6290956763,47235.3259653326,False,False
29446913,2021 Subaru Outback Touring Eyesight,2021,17852,Montreal,QC,Automatic,35300,3,9,0.23,0.0529,17.852,318.693904,33897.2040068678,41207.4282985809,45294.1512163927,False,False
29444620,2010 Subaru Outback ***CERTIFIED*** NO ACCIDENTS,2010,176668,Barrie,ON,Automatic,10495,14,196,0.12,0.0144,176.668,31211.582224,5771.86491507855,9402.43022344298,13843.4084957791,False,False
29444582,2017 Subaru Outback 2.5i groupe Tourisme avec ensemble Technologie fam,2017,141960,Mirabel,QC,Automatic,21967,7,49,0.19,0.0361,141.96,20152.6416,18643.3291123468,22110.7816006894,26066.8549540158,False,False
29434934,2021 Subaru Outback 2.5L Limited,2021,26052,Guelph,ON,Automatic,42800,3,9,0.23,0.0529,26.052,678.706704,33550.1038827081,40498.1317918595,44502.6541459888,False,False
29422727,2012 Subaru Outback 3.6R W/LIMITED &amp; NAV PKG,2012,279191,Hamilton,ON,Automatic,7998,12,144,0.14,0.0196,279.191,77947.614481,4134.5539752257,7115.16316658113,10406.4411760898,False,False
29409050,2018 Subaru Outback Limited,2018,88978,Sherwood Park,AB,Automatic,33988,6,36,0.2,0.04,88.978,7917.084484,23110.3739583198,27874.9157602832,32131.8705575191,False,True
29395074,2016 Subaru Outback,2016,116954,Edmonton,AB,Automatic,24999,8,64,0.18,0.0324,116.954,13678.238116,17553.8426795795,21678.9291035557,26096.9493877212,False,False
29392144,2020 Subaru Outback 2.4L Premier XT Turbo,2020,59113,Guelph,ON,Automatic,40500,4,16,0.22,0.0484,59.113,3494.346769,29397.2696540118,35061.7127000857,39058.5665779574,False,True
29392140,2021 Subaru Outback 2.4L Limited XT Turbo,2021,26222,Guelph,ON,Automatic,43000,3,9,0.23,0.0529,26.222,687.593284,33542.9157479063,40483.5742821999,44486.3915200373,False,False
29392136,2021 Subaru Outback 2.5L Touring,2021,51302,Guelph,ON,Automatic,37700,3,9,0.23,0.0529,51.302,2631.895204,32485.9451920763,38401.5226556594,42152.3586088796,False,False
29392135,2021 Subaru Outback 2.5L Limited,2021,19683,Guelph,ON,Automatic,43400,3,9,0.23,0.0529,19.683,387.420489,33819.634807019,41047.8393879026,45116.2153749423,False,False
29369880,2021 Subaru Outback OUTDOOR XT TURBO AWD,2021,30653,Halifax,NS,Automatic,39990,3,9,0.23,0.0529,30.653,939.606409,33355.6715068841,40106.2492494492,44064.6094028262,False,False
29368403,2016 Subaru Outback 3.6R TOURING 51 100 KM JAMAIS ACCIDENTE TOIT OUVRA,2016,51100,Lévis,QC,Automatic,23994,8,64,0.18,0.0324,51.1,2611.21,20296.328392068,26528.2303727305,31611.9074240157,False,False
29358514,2019 Subaru Outback TOURING 3.6R AWD,2019,128155,Granby,QC,Automatic,25995,5,25,0.21,0.0441,128.155,16423.704025,23929.0694583951,27567.147257674,31160.6416965004,False,False
29348761,2020 Subaru Outback Premier XT,2020,23831,Barrie,ON,Automatic,43995,4,16,0.22,0.0484,23.831,567.916561,30883.1388064828,37970.8857646931,42322.350232572,False,True
29335266,2016 Subaru Outback LIMITED/ EYE-SIGHT PKG/ NAVI/ BACKUP CAM/ SUNROOF,2016,129374,Newmarket,ON,Automatic,22990,8,64,0.18,0.0324,129.374,16737.631876,17041.971363027,20865.0754646828,25156.8988219782,False,False
29324625,2020 Subaru Outback Limited XT / Navigation / Harmon Kardon / Apple Ca,2020,58002,Winnipeg,MB,Automatic,39995,4,16,0.22,0.0484,58.002,3364.232004,29443.8491356286,35149.3868567956,39157.432685983,False,True
29323568,2018 Subaru Outback 2.5i,2018,70627,Oshawa,ON,Automatic,28586,6,36,0.2,0.04,70.627,4988.173129,23875.4548672056,29242.2947377128,33684.6382885805,False,False
29302557,2019 Subaru Outback 2.5i Limited at,2019,45978,Guelph,ON,Automatic,35000,5,25,0.21,0.0441,45.978,2113.976484,27348.571818359,33566.67210763,37991.1537505881,False,False
29301647,2018 Subaru Outback 2.5i Limited w/EyeSight Pkg,2018,156300,Scarborough,ON,Automatic,15995,6,36,0.2,0.04,156.3,24429.69,20335.4109766161,23456.1385233159,27029.0966820368,True,False
29301279,2021 Subaru Outback Touring,2021,39385,Truro,NS,Automatic,37888,3,9,0.23,0.0529,39.385,1551.178225,32987.3101111203,39374.5775843407,43245.2504772045,False,False
29300662,2020 Subaru Outback Touring,2020,54540,Calgary,AB,Automatic,35988,4,16,0.22,0.0484,54.54,2974.6116,29589.0832675838,35424.2295422892,39467.1400789118,False,False
29291893,2022 Subaru Outback Wilderness,2022,29413,Winnipeg,MB,Automatic,46995,2,4,0.24,0.0576,29.413,865.124569,36329.5969534194,43099.4569960765,46716.3385243675,False,True
29258055,2020 Subaru Outback Limited,2020,76799,Regina,SK,Automatic,39990,4,16,0.22,0.0484,76.799,5898.086401,28657.6037768274,33700.4709613511,37518.9363698064,False,True
29256473,2018 Subaru Outback 3.6R Limited EyeSight NAVI+CUIR+TOIT.OUVRANT,2018,61313,Boisbriand,QC,Automatic,29963,6,36,0.2,0.04,61.313,3759.283969,24265.1899475372,29963.0000000002,34499.2635758628,False,False
29244794,2022 Subaru Outback Limited XT * Test Drive Unit *,2022,18101,Winnipeg,MB,Automatic,45995,2,4,0.24,0.0576,18.101,327.646201,36808.2007075811,44073.7093770696,47804.0150869761,False,False
29243833,2021 Subaru Outback Outdoor XT Eyesight,2021,24617,Montreal,QC,Automatic,38800,3,9,0.23,0.0529,24.617,605.996689,33610.7928927438,40621.2529176674,44640.1669082253,False,False
29185453,"2020 Subaru Outback PREMIER AWD LEATHER, SUNROOF, NAVIGATION, SUNROOF, LANE DEPARTURE WARNING, INTELLIGENT CRUISE",2020,79554,Dartmouth,NS,Automatic,38990,4,16,0.22,0.0484,79.554,6328.838916,28542.6942797552,33494.2607965179,37284.9001850285,False,True
29184741,2021 Subaru Outback 2.5L Touring,2021,29750,Guelph,ON,Automatic,39500,3,9,0.23,0.0529,29.75,885.0625,33393.8127250192,40182.8148127484,44150.2370861773,False,False
29162034,2020 Subaru Outback 2.5L Touring,2020,48763,Guelph,ON,Automatic,36000,4,16,0.22,0.0484,48.763,2377.830169,29831.7280199571,35888.3861248074,39989.4390569647,False,False
29162031,2020 Subaru Outback 2.5L Limited,2020,50962,Guelph,ON,Automatic,38000,4,16,0.22,0.0484,50.962,2597.125444,29739.3225565823,35710.8909734993,39789.8174530533,False,False
29138517,2019 Subaru Outback 2.5i Touring Eyesight CVT,2019,42937,Lethbridge,AB,CVT,36899,5,25,0.21,0.0441,42.937,1843.585969,27476.5406609066,33815.5361775807,38270.5943822791,False,False
29137759,2018 Subaru Outback Limited EyeSight NAVI+CUIR+TOIT.OUVRANT,2018,116898,Boisbriand,QC,Automatic,25463,6,36,0.2,0.04,116.898,13665.142404,21953.4681872472,25928.3710204329,29902.3973692528,False,False
29117092,2020 Subaru Outback 2.5i Touring,2020,59000,Calgary,AB,Automatic,37888,4,16,0.22,0.0484,59,3481,29402.0066394144,35070.6183697378,39068.6106588405,False,False
29086402,2020 Subaru Outback Outdoor XT >>One owner<<,2020,104164,Thornhill,ON,Automatic,33585,4,16,0.22,0.0484,104.164,10850.138896,27519.9372918541,31721.9887441449,35263.6089456146,False,False
29074237,2019 Subaru Outback 2.5i Touring Eyesight CVT,2019,104905,Edmonton,AB,CVT,28988,5,25,0.21,0.0441,104.905,11005.059025,24888.9830964423,29122.625362365,32952.1502605332,False,False
29064372,2022 Subaru Outback 2.4L Limited XT Turbo,2022,22960,Guelph,ON,Automatic,41500,2,4,0.24,0.0576,22.96,527.1616,36602.4465723846,43651.9767492677,47333.5829162116,False,False
29042994,2021 Subaru Outback 2.5L Touring,2021,32311,Guelph,ON,Automatic,38500,3,9,0.23,0.0529,32.311,1044.000721,33285.6637502394,39966.106990778,43907.8253088695,False,False
29039854,2022 Subaru Outback Limited XT,2022,36547,Thunder Bay,ON,Automatic,44829,2,4,0.24,0.0576,36.547,1335.683209,36028.4871843333,42498.670842487,46043.9319133503,False,False
29028246,2020 Subaru Outback 2.4i Premier XT >>No accident<<,2020,79355,Thornhill,ON,Automatic,36985,4,16,0.22,0.0484,79.355,6297.216025,28550.9916538102,33509.1031345408,37301.7528031589,False,False
29016171,2019 Subaru Outback 2.5i Touring Eyesight CVT,2019,101586,Edmonton,AB,CVT,31988,5,25,0.21,0.0441,101.586,10319.715396,25026.4994328191,29353.8100908759,33216.9695843385,False,False
28975830,2021 Subaru Outback 2.5L Touring,2021,27148,Guelph,ON,Automatic,38000,3,9,0.23,0.0529,27.148,737.013904,33503.7671491704,40404.3838178927,44397.9125034976,False,False
28955321,2021 Subaru Outback Touring,2021,12829,Calgary,AB,Automatic,44990,3,9,0.23,0.0529,12.829,164.583241,34110.1901164662,41648.7969362363,45785.827981002,False,False
28908591,2011 Subaru Outback 5dr Wgn Auto 3.6R w-Limited Pkg,2011,228600,Calgary,AB,Automatic,13888,13,169,0.13,0.0169,228.6,52257.96,4831.54674478161,7872.19880671348,11747.815701983,False,True
28839081,2020 Subaru Outback LIMITED I NAVIGATION I HARMON KARDON SOUND,2020,68746,London,ON,Automatic,35999,4,16,0.22,0.0484,68.746,4726.012516,28993.9696363616,34312.2507279202,38211.9943405047,False,False
28624276,2019 Subaru Outback Touring CALL NAPANEE 613-354-2100,2019,79851,Belleville,ON,Automatic,31995,5,25,0.21,0.0441,79.851,6376.182201,25930.0487480055,30924.1774391523,35007.2317047168,False,False
28619642,2019 Subaru Outback 2.5i Touring AWD | Heated Seats,2019,66509,Winnipeg,MB,Automatic,33444,5,25,0.21,0.0441,66.509,4423.447081,26487.2709771526,31936.6316121937,36154.3528058179,False,False
28577975,2019 Subaru Outback TOURING | CLEAN CARFAX | AWD | HEATED SEATS | BACKUP CAMERA | MOONROOF + MORE!,2019,91282,Surrey,BC,Automatic,28497,5,25,0.21,0.0441,91.282,8332.403524,25454.1994771826,30086.0775554657,34053.5627827392,False,False
28486465,2019 Subaru Outback CONVENIENCE | CAMERA | HEATED SEATS,2019,35139,Kitchener,ON,Automatic,31493,5,25,0.21,0.0441,35.139,1234.749321,27805.1555456597,34462.4522002197,38995.8605947845,False,False
27649204,2019 Subaru Outback Premier | Sunroof | Heated Seats,2019,181779,Grande Prairie,AB,Automatic,27453,5,25,0.21,0.0441,181.779,33043.604841,21737.8394909518,24406.664435395,27452.9999999999,False,True
29623469,2020 Subaru Outback limited,2020,72000,-,ON,,32000,4,16,0.22,0.0484,72,5184,28857.9671899166,34063.4291602189,37930.3409603966,False,False
29629952,2015 Subaru Outback CVT 2.5i w-Limited & Tech Pkg,2015,302000,Fredericton,NB,CVT,10995,9,81,0.17,0.0289,302,91204,8145.84332993183,10995,13689.6960395071,False,False
21605985,2013 Subaru Outback,2013,197000,-,ON,,7500,11,121,0.15,0.0225,197,38809,8893.55537362665,11901.2698010936,15949.7561519772,True,False
29591236,2010 Subaru Outback 2.5i Sport w Limited Pkg,2010,208119,Whitby,ON,Automatic,3900,14,196,0.12,0.0144,208.119,43313.518161,4499.66407767528,7792.6805256895,11911.1593143023,True,False
29583339,2017 Subaru Outback PREMIUM,2017,77519,Charlottetown,PE,Automatic,22995,7,49,0.19,0.0361,77.519,6009.195361,21308.7035985926,26512.7030040431,31122.3821829833,False,False
25649790,"2007 Subaru Outback tt equipee, propre, economique",2007,139000,Montréal,QC,Automatic,3900,17,289,0.09,0.0081,139,19321,4810.30690604964,9567.56301994727,14313.9134872884,True,False
23527146,2011 Subaru Outback,2011,219000,Unionville,ON,Automatic,5500,13,169,0.13,0.0169,219,47961,5216.54523850796,8301.07990128297,12275.5415790842,False,False
